timestamp,room,temperature,presence,luminosity
2025-03-02 00:33:00,Sala,28.4,0,13.0
2025-03-02 00:33:00,Quarto,23.2,1,40.0
2025-03-02 00:33:00,Cozinha,28.4,0,12.0
2025-03-02 00:34:00,Sala,28.0,0,12.0
2025-03-02 00:34:00,Quarto,22.6,1,11.0
2025-03-02 00:34:00,Cozinha,28.0,0,12.0
2025-03-02 00:35:00,Sala,28.4,0,12.0
2025-03-02 00:35:00,Quarto,23.1,1,22.0
2025-03-02 00:35:00,Cozinha,28.4,0,19.0
2025-03-02 00:36:00,Sala,28.4,0,18.0
2025-03-02 00:36:00,Quarto,23.2,1,27.0
2025-03-02 00:36:00,Cozinha,28.4,0,11.0
2025-03-02 00:37:00,Sala,28.6,0,13.0
2025-03-02 00:37:00,Quarto,23.3,1,40.0
2025-03-02 00:37:00,Cozinha,28.6,0,13.0
2025-03-02 00:38:00,Sala,28.3,0,17.0
2025-03-02 00:38:00,Quarto,23.5,1,23.0
2025-03-02 00:38:00,Cozinha,28.3,0,11.0
2025-03-02 00:39:00,Sala,28.0,0,16.0
2025-03-02 00:39:00,Quarto,23.0,1,24.0
2025-03-02 00:39:00,Cozinha,28.0,0,9.0
2025-03-02 00:40:00,Sala,28.1,0,21.0
2025-03-02 00:40:00,Quarto,23.2,1,39.0
2025-03-02 00:40:00,Cozinha,28.1,0,17.0
2025-03-02 00:41:00,Sala,28.1,0,18.0
2025-03-02 00:41:00,Quarto,23.2,1,25.0
2025-03-02 00:41:00,Cozinha,28.1,0,13.0
2025-03-02 00:42:00,Sala,28.0,0,16.0
2025-03-02 00:42:00,Quarto,22.8,1,35.0
2025-03-02 00:42:00,Cozinha,28.0,0,16.0
2025-03-02 00:43:00,Sala,28.2,0,19.0
2025-03-02 00:43:00,Quarto,23.0,1,10.0
2025-03-02 00:43:00,Cozinha,28.2,0,14.0
2025-03-02 00:44:00,Sala,28.0,0,9.0
2025-03-02 00:44:00,Quarto,23.5,1,32.0
2025-03-02 00:44:00,Cozinha,28.0,0,16.0
2025-03-02 00:45:00,Sala,28.4,0,13.0
2025-03-02 00:45:00,Quarto,23.3,1,28.0
2025-03-02 00:45:00,Cozinha,28.4,0,14.0
2025-03-02 00:46:00,Sala,28.0,0,20.0
2025-03-02 00:46:00,Quarto,22.8,1,40.0
2025-03-02 00:46:00,Cozinha,28.0,0,9.0
2025-03-02 00:47:00,Sala,28.4,0,18.0
2025-03-02 00:47:00,Quarto,23.0,1,27.0
2025-03-02 00:47:00,Cozinha,28.4,0,16.0
2025-03-02 00:48:00,Sala,28.7,0,10.0
2025-03-02 00:48:00,Quarto,23.4,1,16.0
2025-03-02 00:48:00,Cozinha,28.7,0,15.0
2025-03-02 00:49:00,Sala,28.0,0,14.0
2025-03-02 00:49:00,Quarto,23.0,1,13.0
2025-03-02 00:49:00,Cozinha,28.0,0,18.0
2025-03-02 00:50:00,Sala,28.0,0,17.0
2025-03-02 00:50:00,Quarto,22.8,1,12.0
2025-03-02 00:50:00,Cozinha,28.0,0,16.0
2025-03-02 00:51:00,Sala,28.0,0,15.0
2025-03-02 00:51:00,Quarto,22.5,1,37.0
2025-03-02 00:51:00,Cozinha,28.0,0,12.0
2025-03-02 00:52:00,Sala,28.0,0,16.0
2025-03-02 00:52:00,Quarto,22.6,1,29.0
2025-03-02 00:52:00,Cozinha,28.0,0,10.0
2025-03-02 00:53:00,Sala,28.2,0,20.0
2025-03-02 00:53:00,Quarto,23.5,1,31.0
2025-03-02 00:53:00,Cozinha,28.2,0,17.0
2025-03-02 00:54:00,Sala,28.0,0,20.0
2025-03-02 00:54:00,Quarto,23.4,1,23.0
2025-03-02 00:54:00,Cozinha,28.0,0,19.0
2025-03-02 00:55:00,Sala,28.0,0,14.0
2025-03-02 00:55:00,Quarto,23.2,1,14.0
2025-03-02 00:55:00,Cozinha,28.0,0,18.0
2025-03-02 00:56:00,Sala,28.0,0,12.0
2025-03-02 00:56:00,Quarto,22.5,1,40.0
2025-03-02 00:56:00,Cozinha,28.0,0,13.0
2025-03-02 00:57:00,Sala,28.0,0,13.0
2025-03-02 00:57:00,Quarto,23.0,1,12.0
2025-03-02 00:57:00,Cozinha,28.0,0,12.0
2025-03-02 00:58:00,Sala,28.6,0,12.0
2025-03-02 00:58:00,Quarto,22.8,1,24.0
2025-03-02 00:58:00,Cozinha,28.6,0,14.0
2025-03-02 00:59:00,Sala,28.2,0,18.0
2025-03-02 00:59:00,Quarto,22.8,1,11.0
2025-03-02 00:59:00,Cozinha,28.2,0,19.0
2025-03-02 01:00:00,Sala,28.0,0,20.0
2025-03-02 01:00:00,Quarto,22.5,1,33.0
2025-03-02 01:00:00,Cozinha,28.0,0,21.0
2025-03-02 01:01:00,Sala,28.0,0,14.0
2025-03-02 01:01:00,Quarto,23.1,1,22.0
2025-03-02 01:01:00,Cozinha,28.0,0,14.0
2025-03-02 01:02:00,Sala,28.0,0,13.0
2025-03-02 01:02:00,Quarto,23.5,1,37.0
2025-03-02 01:02:00,Cozinha,28.0,0,16.0
2025-03-02 01:03:00,Sala,28.2,0,14.0
2025-03-02 01:03:00,Quarto,22.6,1,21.0
2025-03-02 01:03:00,Cozinha,28.2,0,15.0
2025-03-02 01:04:00,Sala,28.0,0,13.0
2025-03-02 01:04:00,Quarto,22.7,1,40.0
2025-03-02 01:04:00,Cozinha,28.0,0,7.0
2025-03-02 01:05:00,Sala,28.0,0,20.0
2025-03-02 01:05:00,Quarto,23.1,1,40.0
2025-03-02 01:05:00,Cozinha,28.0,0,15.0
2025-03-02 01:06:00,Sala,28.0,0,8.0
2025-03-02 01:06:00,Quarto,23.1,1,18.0
2025-03-02 01:06:00,Cozinha,28.0,0,13.0
2025-03-02 01:07:00,Sala,28.0,0,20.0
2025-03-02 01:07:00,Quarto,23.5,1,33.0
2025-03-02 01:07:00,Cozinha,28.0,0,14.0
2025-03-02 01:08:00,Sala,28.0,0,16.0
2025-03-02 01:08:00,Quarto,23.5,1,26.0
2025-03-02 01:08:00,Cozinha,28.0,0,8.0
2025-03-02 01:09:00,Sala,28.2,0,18.0
2025-03-02 01:09:00,Quarto,22.5,1,33.0
2025-03-02 01:09:00,Cozinha,28.2,0,16.0
2025-03-02 01:10:00,Sala,28.0,0,13.0
2025-03-02 01:10:00,Quarto,23.5,1,24.0
2025-03-02 01:10:00,Cozinha,28.0,0,11.0
2025-03-02 01:11:00,Sala,28.0,0,19.0
2025-03-02 01:11:00,Quarto,23.3,1,31.0
2025-03-02 01:11:00,Cozinha,28.0,0,14.0
2025-03-02 01:12:00,Sala,28.0,0,12.0
2025-03-02 01:12:00,Quarto,22.8,1,10.0
2025-03-02 01:12:00,Cozinha,28.0,0,13.0
2025-03-02 01:13:00,Sala,28.0,0,17.0
2025-03-02 01:13:00,Quarto,23.0,1,40.0
2025-03-02 01:13:00,Cozinha,28.0,0,19.0
2025-03-02 01:14:00,Sala,28.3,0,16.0
2025-03-02 01:14:00,Quarto,23.0,1,15.0
2025-03-02 01:14:00,Cozinha,28.3,0,17.0
2025-03-02 01:15:00,Sala,28.5,0,16.0
2025-03-02 01:15:00,Quarto,23.5,1,10.0
2025-03-02 01:15:00,Cozinha,28.5,0,12.0
2025-03-02 01:16:00,Sala,28.3,0,16.0
2025-03-02 01:16:00,Quarto,23.5,1,30.0
2025-03-02 01:16:00,Cozinha,28.3,0,12.0
2025-03-02 01:17:00,Sala,28.0,0,10.0
2025-03-02 01:17:00,Quarto,22.5,1,40.0
2025-03-02 01:17:00,Cozinha,28.0,0,18.0
2025-03-02 01:18:00,Sala,28.1,0,10.0
2025-03-02 01:18:00,Quarto,22.8,1,12.0
2025-03-02 01:18:00,Cozinha,28.1,0,19.0
2025-03-02 01:19:00,Sala,28.0,0,12.0
2025-03-02 01:19:00,Quarto,23.0,1,20.0
2025-03-02 01:19:00,Cozinha,28.0,0,19.0
2025-03-02 01:20:00,Sala,28.0,0,11.0
2025-03-02 01:20:00,Quarto,22.5,1,30.0
2025-03-02 01:20:00,Cozinha,28.0,0,13.0
2025-03-02 01:21:00,Sala,28.0,0,19.0
2025-03-02 01:21:00,Quarto,23.3,1,30.0
2025-03-02 01:21:00,Cozinha,28.0,0,19.0
2025-03-02 01:22:00,Sala,28.2,0,13.0
2025-03-02 01:22:00,Quarto,22.5,1,40.0
2025-03-02 01:22:00,Cozinha,28.2,0,16.0
2025-03-02 01:23:00,Sala,28.1,0,12.0
2025-03-02 01:23:00,Quarto,23.3,1,19.0
2025-03-02 01:23:00,Cozinha,28.1,0,15.0
2025-03-02 01:24:00,Sala,28.4,0,13.0
2025-03-02 01:24:00,Quarto,22.5,1,14.0
2025-03-02 01:24:00,Cozinha,28.4,0,18.0
2025-03-02 01:25:00,Sala,28.1,0,15.0
2025-03-02 01:25:00,Quarto,22.7,1,37.0
2025-03-02 01:25:00,Cozinha,28.1,0,12.0
2025-03-02 01:26:00,Sala,28.1,0,13.0
2025-03-02 01:26:00,Quarto,22.6,1,20.0
2025-03-02 01:26:00,Cozinha,28.1,0,14.0
2025-03-02 01:27:00,Sala,28.0,0,16.0
2025-03-02 01:27:00,Quarto,22.5,1,18.0
2025-03-02 01:27:00,Cozinha,28.0,0,14.0
2025-03-02 01:28:00,Sala,28.5,0,12.0
2025-03-02 01:28:00,Quarto,23.1,1,40.0
2025-03-02 01:28:00,Cozinha,28.5,0,11.0
2025-03-02 01:29:00,Sala,28.1,0,13.0
2025-03-02 01:29:00,Quarto,22.7,1,18.0
2025-03-02 01:29:00,Cozinha,28.1,0,13.0
2025-03-02 01:30:00,Sala,28.8,0,18.0
2025-03-02 01:30:00,Quarto,23.5,1,37.0
2025-03-02 01:30:00,Cozinha,28.8,0,10.0
2025-03-02 01:31:00,Sala,28.1,0,18.0
2025-03-02 01:31:00,Quarto,22.6,1,40.0
2025-03-02 01:31:00,Cozinha,28.1,0,17.0
2025-03-02 01:32:00,Sala,28.6,0,14.0
2025-03-02 01:32:00,Quarto,22.5,1,25.0
2025-03-02 01:32:00,Cozinha,28.6,0,19.0
2025-03-02 01:33:00,Sala,28.0,0,9.0
2025-03-02 01:33:00,Quarto,23.0,1,23.0
2025-03-02 01:33:00,Cozinha,28.0,0,15.0
2025-03-02 01:34:00,Sala,28.3,0,13.0
2025-03-02 01:34:00,Quarto,22.5,1,40.0
2025-03-02 01:34:00,Cozinha,28.3,0,12.0
2025-03-02 01:35:00,Sala,28.0,0,18.0
2025-03-02 01:35:00,Quarto,22.8,1,29.0
2025-03-02 01:35:00,Cozinha,28.0,0,16.0
2025-03-02 01:36:00,Sala,28.3,0,14.0
2025-03-02 01:36:00,Quarto,23.5,1,10.0
2025-03-02 01:36:00,Cozinha,28.3,0,17.0
2025-03-02 01:37:00,Sala,28.0,0,19.0
2025-03-02 01:37:00,Quarto,23.1,1,20.0
2025-03-02 01:37:00,Cozinha,28.0,0,17.0
2025-03-02 01:38:00,Sala,28.3,0,17.0
2025-03-02 01:38:00,Quarto,22.5,1,23.0
2025-03-02 01:38:00,Cozinha,28.3,0,15.0
2025-03-02 01:39:00,Sala,28.0,0,17.0
2025-03-02 01:39:00,Quarto,22.5,1,35.0
2025-03-02 01:39:00,Cozinha,28.0,0,14.0
2025-03-02 01:40:00,Sala,28.0,0,13.0
2025-03-02 01:40:00,Quarto,22.9,1,10.0
2025-03-02 01:40:00,Cozinha,28.0,0,13.0
2025-03-02 01:41:00,Sala,28.0,0,17.0
2025-03-02 01:41:00,Quarto,22.6,1,27.0
2025-03-02 01:41:00,Cozinha,28.0,0,20.0
2025-03-02 01:42:00,Sala,28.3,0,18.0
2025-03-02 01:42:00,Quarto,22.8,1,38.0
2025-03-02 01:42:00,Cozinha,28.3,0,14.0
2025-03-02 01:43:00,Sala,28.0,0,16.0
2025-03-02 01:43:00,Quarto,22.7,1,40.0
2025-03-02 01:43:00,Cozinha,28.0,0,15.0
2025-03-02 01:44:00,Sala,28.2,0,19.0
2025-03-02 01:44:00,Quarto,23.5,1,10.0
2025-03-02 01:44:00,Cozinha,28.2,0,16.0
2025-03-02 01:45:00,Sala,28.3,0,18.0
2025-03-02 01:45:00,Quarto,22.5,1,20.0
2025-03-02 01:45:00,Cozinha,28.3,0,18.0
2025-03-02 01:46:00,Sala,28.0,0,14.0
2025-03-02 01:46:00,Quarto,23.5,1,29.0
2025-03-02 01:46:00,Cozinha,28.0,0,13.0
2025-03-02 01:47:00,Sala,28.0,0,16.0
2025-03-02 01:47:00,Quarto,22.5,1,26.0
2025-03-02 01:47:00,Cozinha,28.0,0,16.0
2025-03-02 01:48:00,Sala,28.4,0,17.0
2025-03-02 01:48:00,Quarto,22.6,1,40.0
2025-03-02 01:48:00,Cozinha,28.4,0,14.0
2025-03-02 01:49:00,Sala,28.0,0,14.0
2025-03-02 01:49:00,Quarto,23.5,1,32.0
2025-03-02 01:49:00,Cozinha,28.0,0,15.0
2025-03-02 01:50:00,Sala,28.5,0,11.0
2025-03-02 01:50:00,Quarto,22.5,1,10.0
2025-03-02 01:50:00,Cozinha,28.5,0,16.0
2025-03-02 01:51:00,Sala,28.0,0,20.0
2025-03-02 01:51:00,Quarto,23.1,1,24.0
2025-03-02 01:51:00,Cozinha,28.0,0,15.0
2025-03-02 01:52:00,Sala,28.0,0,10.0
2025-03-02 01:52:00,Quarto,23.5,1,38.0
2025-03-02 01:52:00,Cozinha,28.0,0,16.0
2025-03-02 01:53:00,Sala,28.2,0,17.0
2025-03-02 01:53:00,Quarto,22.9,1,21.0
2025-03-02 01:53:00,Cozinha,28.2,0,17.0
2025-03-02 01:54:00,Sala,28.1,0,13.0
2025-03-02 01:54:00,Quarto,23.5,1,34.0
2025-03-02 01:54:00,Cozinha,28.1,0,17.0
2025-03-02 01:55:00,Sala,28.4,0,15.0
2025-03-02 01:55:00,Quarto,23.2,1,40.0
2025-03-02 01:55:00,Cozinha,28.4,0,13.0
2025-03-02 01:56:00,Sala,28.0,0,15.0
2025-03-02 01:56:00,Quarto,22.5,1,40.0
2025-03-02 01:56:00,Cozinha,28.0,0,11.0
2025-03-02 01:57:00,Sala,28.0,0,19.0
2025-03-02 01:57:00,Quarto,23.4,1,15.0
2025-03-02 01:57:00,Cozinha,28.0,0,17.0
2025-03-02 01:58:00,Sala,28.4,0,15.0
2025-03-02 01:58:00,Quarto,23.5,1,10.0
2025-03-02 01:58:00,Cozinha,28.4,0,17.0
2025-03-02 01:59:00,Sala,28.3,0,18.0
2025-03-02 01:59:00,Quarto,22.9,1,26.0
2025-03-02 01:59:00,Cozinha,28.3,0,16.0
2025-03-02 02:00:00,Sala,28.2,0,17.0
2025-03-02 02:00:00,Quarto,23.5,1,15.0
2025-03-02 02:00:00,Cozinha,28.2,0,14.0
2025-03-02 02:01:00,Sala,28.0,0,14.0
2025-03-02 02:01:00,Quarto,23.5,1,32.0
2025-03-02 02:01:00,Cozinha,28.0,0,23.0
2025-03-02 02:02:00,Sala,28.1,0,15.0
2025-03-02 02:02:00,Quarto,23.1,1,20.0
2025-03-02 02:02:00,Cozinha,28.1,0,15.0
2025-03-02 02:03:00,Sala,28.3,0,15.0
2025-03-02 02:03:00,Quarto,22.6,1,16.0
2025-03-02 02:03:00,Cozinha,28.3,0,14.0
2025-03-02 02:04:00,Sala,28.0,0,19.0
2025-03-02 02:04:00,Quarto,22.5,1,25.0
2025-03-02 02:04:00,Cozinha,28.0,0,15.0
2025-03-02 02:05:00,Sala,28.0,0,12.0
2025-03-02 02:05:00,Quarto,22.7,1,18.0
2025-03-02 02:05:00,Cozinha,28.0,0,16.0
2025-03-02 02:06:00,Sala,28.0,0,13.0
2025-03-02 02:06:00,Quarto,23.2,1,40.0
2025-03-02 02:06:00,Cozinha,28.0,0,20.0
2025-03-02 02:07:00,Sala,28.0,0,17.0
2025-03-02 02:07:00,Quarto,22.9,1,32.0
2025-03-02 02:07:00,Cozinha,28.0,0,14.0
2025-03-02 02:08:00,Sala,28.0,0,15.0
2025-03-02 02:08:00,Quarto,22.7,1,17.0
2025-03-02 02:08:00,Cozinha,28.0,0,14.0
2025-03-02 02:09:00,Sala,28.1,0,17.0
2025-03-02 02:09:00,Quarto,23.4,1,23.0
2025-03-02 02:09:00,Cozinha,28.1,0,16.0
2025-03-02 02:10:00,Sala,28.3,0,18.0
2025-03-02 02:10:00,Quarto,23.0,1,27.0
2025-03-02 02:10:00,Cozinha,28.3,0,16.0
2025-03-02 02:11:00,Sala,28.0,0,14.0
2025-03-02 02:11:00,Quarto,23.4,1,40.0
2025-03-02 02:11:00,Cozinha,28.0,0,14.0
2025-03-02 02:12:00,Sala,28.1,0,13.0
2025-03-02 02:12:00,Quarto,23.4,1,29.0
2025-03-02 02:12:00,Cozinha,28.1,0,14.0
2025-03-02 02:13:00,Sala,28.0,0,15.0
2025-03-02 02:13:00,Quarto,22.8,1,40.0
2025-03-02 02:13:00,Cozinha,28.0,0,14.0
2025-03-02 02:14:00,Sala,28.5,0,19.0
2025-03-02 02:14:00,Quarto,22.6,1,31.0
2025-03-02 02:14:00,Cozinha,28.5,0,13.0
2025-03-02 02:15:00,Sala,28.0,0,21.0
2025-03-02 02:15:00,Quarto,22.8,1,35.0
2025-03-02 02:15:00,Cozinha,28.0,0,17.0
2025-03-02 02:16:00,Sala,28.0,0,12.0
2025-03-02 02:16:00,Quarto,22.5,1,17.0
2025-03-02 02:16:00,Cozinha,28.0,0,6.0
2025-03-02 02:17:00,Sala,28.2,0,21.0
2025-03-02 02:17:00,Quarto,23.1,1,10.0
2025-03-02 02:17:00,Cozinha,28.2,0,13.0
2025-03-02 02:18:00,Sala,28.0,0,12.0
2025-03-02 02:18:00,Quarto,23.4,1,40.0
2025-03-02 02:18:00,Cozinha,28.0,0,12.0
2025-03-02 02:19:00,Sala,28.2,0,20.0
2025-03-02 02:19:00,Quarto,23.5,1,40.0
2025-03-02 02:19:00,Cozinha,28.2,0,12.0
2025-03-02 02:20:00,Sala,28.8,0,14.0
2025-03-02 02:20:00,Quarto,22.7,1,35.0
2025-03-02 02:20:00,Cozinha,28.8,0,13.0
2025-03-02 02:21:00,Sala,28.1,0,11.0
2025-03-02 02:21:00,Quarto,22.9,1,40.0
2025-03-02 02:21:00,Cozinha,28.1,0,15.0
2025-03-02 02:22:00,Sala,28.0,0,16.0
2025-03-02 02:22:00,Quarto,23.5,1,10.0
2025-03-02 02:22:00,Cozinha,28.0,0,17.0
2025-03-02 02:23:00,Sala,28.0,0,15.0
2025-03-02 02:23:00,Quarto,23.5,1,12.0
2025-03-02 02:23:00,Cozinha,28.0,0,12.0
2025-03-02 02:24:00,Sala,28.0,0,13.0
2025-03-02 02:24:00,Quarto,23.5,1,28.0
2025-03-02 02:24:00,Cozinha,28.0,0,11.0
2025-03-02 02:25:00,Sala,28.0,0,11.0
2025-03-02 02:25:00,Quarto,22.5,1,36.0
2025-03-02 02:25:00,Cozinha,28.0,0,11.0
2025-03-02 02:26:00,Sala,28.3,0,15.0
2025-03-02 02:26:00,Quarto,23.0,1,26.0
2025-03-02 02:26:00,Cozinha,28.3,0,17.0
2025-03-02 02:27:00,Sala,28.2,0,16.0
2025-03-02 02:27:00,Quarto,23.3,1,27.0
2025-03-02 02:27:00,Cozinha,28.2,0,17.0
2025-03-02 02:28:00,Sala,28.0,0,15.0
2025-03-02 02:28:00,Quarto,22.9,1,23.0
2025-03-02 02:28:00,Cozinha,28.0,0,13.0
2025-03-02 02:29:00,Sala,28.1,0,19.0
2025-03-02 02:29:00,Quarto,23.5,1,11.0
2025-03-02 02:29:00,Cozinha,28.1,0,19.0
2025-03-02 02:30:00,Sala,28.0,0,17.0
2025-03-02 02:30:00,Quarto,22.5,1,32.0
2025-03-02 02:30:00,Cozinha,28.0,0,16.0
2025-03-02 02:31:00,Sala,28.0,0,17.0
2025-03-02 02:31:00,Quarto,23.5,1,27.0
2025-03-02 02:31:00,Cozinha,28.0,0,19.0
2025-03-02 02:32:00,Sala,28.0,0,18.0
2025-03-02 02:32:00,Quarto,22.5,1,40.0
2025-03-02 02:32:00,Cozinha,28.0,0,19.0
2025-03-02 02:33:00,Sala,28.0,0,9.0
2025-03-02 02:33:00,Quarto,23.1,1,10.0
2025-03-02 02:33:00,Cozinha,28.0,0,16.0
2025-03-02 02:34:00,Sala,28.1,0,12.0
2025-03-02 02:34:00,Quarto,23.5,1,40.0
2025-03-02 02:34:00,Cozinha,28.1,0,18.0
2025-03-02 02:35:00,Sala,28.0,0,11.0
2025-03-02 02:35:00,Quarto,23.5,1,26.0
2025-03-02 02:35:00,Cozinha,28.0,0,11.0
2025-03-02 02:36:00,Sala,28.4,0,21.0
2025-03-02 02:36:00,Quarto,23.0,1,40.0
2025-03-02 02:36:00,Cozinha,28.4,0,15.0
2025-03-02 02:37:00,Sala,28.0,0,13.0
2025-03-02 02:37:00,Quarto,23.5,1,18.0
2025-03-02 02:37:00,Cozinha,28.0,0,17.0
2025-03-02 02:38:00,Sala,28.0,0,14.0
2025-03-02 02:38:00,Quarto,23.5,1,24.0
2025-03-02 02:38:00,Cozinha,28.0,0,14.0
2025-03-02 02:39:00,Sala,28.3,0,20.0
2025-03-02 02:39:00,Quarto,23.3,1,20.0
2025-03-02 02:39:00,Cozinha,28.3,0,13.0
2025-03-02 02:40:00,Sala,28.0,0,16.0
2025-03-02 02:40:00,Quarto,22.5,1,40.0
2025-03-02 02:40:00,Cozinha,28.0,0,15.0
2025-03-02 02:41:00,Sala,28.0,0,12.0
2025-03-02 02:41:00,Quarto,22.7,1,29.0
2025-03-02 02:41:00,Cozinha,28.0,0,21.0
2025-03-02 02:42:00,Sala,28.1,0,12.0
2025-03-02 02:42:00,Quarto,23.1,1,25.0
2025-03-02 02:42:00,Cozinha,28.1,0,16.0
2025-03-02 02:43:00,Sala,28.2,0,19.0
2025-03-02 02:43:00,Quarto,23.0,1,40.0
2025-03-02 02:43:00,Cozinha,28.2,0,18.0
2025-03-02 02:44:00,Sala,28.0,0,22.0
2025-03-02 02:44:00,Quarto,23.2,1,17.0
2025-03-02 02:44:00,Cozinha,28.0,0,20.0
2025-03-02 02:45:00,Sala,28.6,0,15.0
2025-03-02 02:45:00,Quarto,22.7,1,27.0
2025-03-02 02:45:00,Cozinha,28.6,0,17.0
2025-03-02 02:46:00,Sala,28.4,0,17.0
2025-03-02 02:46:00,Quarto,23.1,1,40.0
2025-03-02 02:46:00,Cozinha,28.4,0,14.0
2025-03-02 02:47:00,Sala,28.3,0,14.0
2025-03-02 02:47:00,Quarto,23.2,1,28.0
2025-03-02 02:47:00,Cozinha,28.3,0,15.0
2025-03-02 02:48:00,Sala,28.0,0,19.0
2025-03-02 02:48:00,Quarto,22.6,1,19.0
2025-03-02 02:48:00,Cozinha,28.0,0,21.0
2025-03-02 02:49:00,Sala,28.3,0,8.0
2025-03-02 02:49:00,Quarto,22.7,1,10.0
2025-03-02 02:49:00,Cozinha,28.3,0,12.0
2025-03-02 02:50:00,Sala,28.0,0,15.0
2025-03-02 02:50:00,Quarto,22.5,1,31.0
2025-03-02 02:50:00,Cozinha,28.0,0,10.0
2025-03-02 02:51:00,Sala,28.0,0,14.0
2025-03-02 02:51:00,Quarto,23.5,1,40.0
2025-03-02 02:51:00,Cozinha,28.0,0,17.0
2025-03-02 02:52:00,Sala,28.0,0,21.0
2025-03-02 02:52:00,Quarto,22.5,1,10.0
2025-03-02 02:52:00,Cozinha,28.0,0,15.0
2025-03-02 02:53:00,Sala,28.7,0,14.0
2025-03-02 02:53:00,Quarto,22.9,1,10.0
2025-03-02 02:53:00,Cozinha,28.7,0,18.0
2025-03-02 02:54:00,Sala,28.3,0,17.0
2025-03-02 02:54:00,Quarto,22.7,1,19.0
2025-03-02 02:54:00,Cozinha,28.3,0,11.0
2025-03-02 02:55:00,Sala,28.0,0,12.0
2025-03-02 02:55:00,Quarto,22.5,1,24.0
2025-03-02 02:55:00,Cozinha,28.0,0,14.0
2025-03-02 02:56:00,Sala,28.0,0,16.0
2025-03-02 02:56:00,Quarto,23.0,1,26.0
2025-03-02 02:56:00,Cozinha,28.0,0,16.0
2025-03-02 02:57:00,Sala,28.0,0,15.0
2025-03-02 02:57:00,Quarto,23.1,1,10.0
2025-03-02 02:57:00,Cozinha,28.0,0,18.0
2025-03-02 02:58:00,Sala,28.0,0,15.0
2025-03-02 02:58:00,Quarto,23.5,1,40.0
2025-03-02 02:58:00,Cozinha,28.0,0,15.0
2025-03-02 02:59:00,Sala,28.0,0,18.0
2025-03-02 02:59:00,Quarto,23.3,1,21.0
2025-03-02 02:59:00,Cozinha,28.0,0,13.0
2025-03-02 03:00:00,Sala,28.0,0,15.0
2025-03-02 03:00:00,Quarto,23.0,1,40.0
2025-03-02 03:00:00,Cozinha,28.0,0,16.0
2025-03-02 03:01:00,Sala,28.4,0,13.0
2025-03-02 03:01:00,Quarto,23.5,1,22.0
2025-03-02 03:01:00,Cozinha,28.4,0,17.0
2025-03-02 03:02:00,Sala,28.0,0,16.0
2025-03-02 03:02:00,Quarto,22.5,1,26.0
2025-03-02 03:02:00,Cozinha,28.0,0,16.0
2025-03-02 03:03:00,Sala,28.0,0,12.0
2025-03-02 03:03:00,Quarto,23.4,1,28.0
2025-03-02 03:03:00,Cozinha,28.0,0,14.0
2025-03-02 03:04:00,Sala,28.0,0,23.0
2025-03-02 03:04:00,Quarto,23.5,1,40.0
2025-03-02 03:04:00,Cozinha,28.0,0,16.0
2025-03-02 03:05:00,Sala,28.0,0,8.0
2025-03-02 03:05:00,Quarto,22.7,1,23.0
2025-03-02 03:05:00,Cozinha,28.0,0,9.0
2025-03-02 03:06:00,Sala,28.0,0,9.0
2025-03-02 03:06:00,Quarto,23.0,1,40.0
2025-03-02 03:06:00,Cozinha,28.0,0,18.0
2025-03-02 03:07:00,Sala,28.1,0,12.0
2025-03-02 03:07:00,Quarto,22.5,1,10.0
2025-03-02 03:07:00,Cozinha,28.1,0,11.0
2025-03-02 03:08:00,Sala,28.0,0,15.0
2025-03-02 03:08:00,Quarto,22.5,1,35.0
2025-03-02 03:08:00,Cozinha,28.0,0,14.0
2025-03-02 03:09:00,Sala,28.0,0,18.0
2025-03-02 03:09:00,Quarto,22.5,1,36.0
2025-03-02 03:09:00,Cozinha,28.0,0,15.0
2025-03-02 03:10:00,Sala,28.0,0,18.0
2025-03-02 03:10:00,Quarto,23.4,1,16.0
2025-03-02 03:10:00,Cozinha,28.0,0,14.0
2025-03-02 03:11:00,Sala,28.1,0,14.0
2025-03-02 03:11:00,Quarto,23.3,1,34.0
2025-03-02 03:11:00,Cozinha,28.1,0,20.0
2025-03-02 03:12:00,Sala,28.0,0,15.0
2025-03-02 03:12:00,Quarto,22.5,1,39.0
2025-03-02 03:12:00,Cozinha,28.0,0,10.0
2025-03-02 03:13:00,Sala,28.1,0,13.0
2025-03-02 03:13:00,Quarto,22.6,1,10.0
2025-03-02 03:13:00,Cozinha,28.1,0,14.0
2025-03-02 03:14:00,Sala,28.3,0,15.0
2025-03-02 03:14:00,Quarto,23.3,1,40.0
2025-03-02 03:14:00,Cozinha,28.3,0,16.0
2025-03-02 03:15:00,Sala,28.0,0,16.0
2025-03-02 03:15:00,Quarto,22.7,1,22.0
2025-03-02 03:15:00,Cozinha,28.0,0,10.0
2025-03-02 03:16:00,Sala,28.3,0,14.0
2025-03-02 03:16:00,Quarto,23.1,1,14.0
2025-03-02 03:16:00,Cozinha,28.3,0,16.0
2025-03-02 03:17:00,Sala,28.0,0,15.0
2025-03-02 03:17:00,Quarto,23.4,1,40.0
2025-03-02 03:17:00,Cozinha,28.0,0,15.0
2025-03-02 03:18:00,Sala,28.0,0,24.0
2025-03-02 03:18:00,Quarto,23.5,1,40.0
2025-03-02 03:18:00,Cozinha,28.0,0,13.0
2025-03-02 03:19:00,Sala,28.0,0,13.0
